n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,aggrgrno,lottoID
1328,Z1228FF7C6,RCINDR73A05A494C,IRACI ANDREA,,,,idm52782
1329,Z1229BBEB7,00431980481,S.C.A.F.,,,,idm52800
1330,Z122AB0CAB,03223860176,SAFE S.R.L.,,,,idm52819
1331,Z122AD5BE4,01753280484,Grand Prix Firenze,,,,idm52839
1332,Z122B04AEE,,,,,,idm52859
1333,Z13231F08E,05173940486,DITTA SKETCH,,,,idm52873
1334,Z132352E08,,,,,,idm52893
1335,z1323b1cc7,06513150489,PROLUCE SRL,,,,idm52910
1336,Z1323B9D38,03686610480,CO.R.EDIL S.A.S. DI MARIO MACOR  ANGIOLINI E C.,,,,idm52930
1337,Z1326381C8,01710310978,ANCI TOSCANA,,,,idm52950
1338,Z13271AA93,,,,,,idm52970
1339,Z132786E15,01190090322,ACQUABENESSERE SRL,,,,idm52984
1340,Z1328E2F25,00089490478,DAMAZ INGROSSO CASALINGHI,,,,idm53004
1341,Z132925ECC,03222970406,MYO S.p.A.,,,,idm53024
1342,Z1329D3A6D,,,,,,idm53044
1343,Z132A2A9B6,,,,,,idm53061
1344,Z132A35355,02391930977,ARMONIA ASSOCIAZIONE,,,,idm53078
1345,Z132A56BA6,,,,,,idm53098
1346,Z132A7E021,03635090875,PUBBLIFORMEZ. S.A.S.,,,,idm53112
1347,Z132AB5192,01535090474,CONSORZIO LEONARDO SERVIZI,,,,idm53131
1348,Z132AEF8F0,,,,,,idm53151
1349,Z132AF2414,,,,,,idm53168
1350,z1422507aa,03186730481,SIVA DI NOFERINI PIER LUIGI,,,,idm53185
1351,Z1423A96B9,01968510501,STRINGA S.R.L.,,,,idm53205
1352,Z1425FDE98,,,,,,idm53223
1353,Z1427110E9,00681720488,C.A.F. Consorzio Autofficine Fiorentine,,,,idm53240
1354,Z142738A4B,,,,,,idm53260
1355,Z1427636A9,03033240106,ECOERIDANIA,,,,idm53274
1356,Z1429CAA91,12817881001,A&MPROCESSING SRL,,,,idm53294
1357,Z142A42A53,15346401001,SAFGEAR,,,,idm53314
1358,Z142A9801E,00977790476,AGRARIA DI VITA S.R.L.,,,,idm53340
1359,z142ad9d24,03284400482,ISOLDI MARCELLO,,,,idm53359
1360,Z142B05C23,03522080484,TECNOIMPIANTI DI RAGNO,,,,idm53377
1361,Z1521211A2,03860140486,L'ABBAINO - SOCIETA' COOPERATIVA SOCIALE,01-MANDANTE,,0,idm53395
1361,Z1521211A2,04272890486,COOP IL CENACOLO,,,,idm53395
1361,Z1521211A2,04841040480,IL POZZO - COOPERATIVA SOCIALE A R.L.,02-MANDATARIA,,0,idm53395
1362,Z1523F2C9D,00205740426,EDITRICE SIFIC SRL,,,,idm53433
1363,Z15256CB2A,05123430489,tappezzeria Il Sodo di Graziano Latini,,,,idm53453
1364,Z1525AA198,,,,,,idm53473
1365,Z152739654,06070980484,SICREA S.R.L.,,,,idm53490
1366,z152762548,04933280481,Firenze Fiera s.p.a,,,,idm53510
1367,Z1529CA9DB,03575190487,SILVA,,,,idm53530
1368,Z1529FE078,03222970406,MYO S.p.A.,,,,idm53550
1369,Z152AF15E9,05745610484,PICCOLO   CORO DEL MELOGRANO,,,,idm53570
1370,Z152B0E2BB,05833480725,MEDIAGRAPHIC S.R.L.,,,,idm53590
1371,Z152B22744,03527330488,TOSCANA SERVICE SRL,,,,idm53609
1372,Z161C0B9BA,05796430485,GUIDOTTI CUCINE PROFESSIONALI - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm53629
1373,Z16206D72B,00527630479,LIBRO CO.ITALIA,,,,idm53649
1374,Z1624E74F4,06901980968,STILE BANDIERA DI SIMONE DI BLASI,,,,idm53669
1375,Z1625A1A8F,07639750012,diaconia valdese,,,,idm53689
1376,Z1625ABB5B,05392250485,ACCADEMIA CINOFILA FIORENTINA IL PODERACCIO,,,,idm53709
1377,Z16262615A,03185890484,COOPERATIVA ARCHEOLOGIA,,,,idm53729
1378,Z16281F551,03527330488,TOSCANA SERVICE SRL,,,,idm53748
1379,Z162836308,02175090485,PUNTO IMBIANCATURA SRL,,,,idm53768
1380,Z16288395D,06811090486,Associazione Sociale Le Curandaie,,,,idm53786
1381,Z16291E21B,03738420482,S.A.R. DI CRISTIANA CONTI E C. - SOCIETA' IN NOME COLLETTIVO,,,,idm53804
1382,Z1629A6E83,03225420482,TPF TURBO PULIZIE,,,,idm53824
1383,Z162A34474,06186270481,ASSOCIAZIONE CETRA,,,,idm53844
1384,Z162A8A7F9,,,,,,idm53864
1385,Z162A8ABE5,,,,,,idm53881
1386,Z162B02E98,,,,,,idm53898
1387,Z171A9B07A,02604120986,FINES3 SRL,,,,idm53911
1388,Z1723C9A47,,,,,,idm53931
1389,Z17259ECBF,94066750483,ASSOCIAZIONE ANNULLIAMO LA DISTANZA,,,,idm53948
1390,Z1725E119D,00776170482,FALEGNAMERIA BIAGIONI,,,,idm53968
1391,Z1725F8536,02285620379,A.M. IMAGE S.R.L.,,,,idm53988
1392,Z1726064C2,,,,,,idm54008
1393,Z17280B6EF,02044501001,ERREBIAN S.P.A.,,,,idm54022
1394,Z17288F5E2,04688280488,ASSOCIAZIONE COSPE,,,,idm54042
1395,Z1728FAE9B,04904110485,AMICI DELLA TERRA FIRENZE ONLUS,,,,idm54062
1396,Z17293F4CF,94103080480,COMPAGNIA DELLA FESTA DELLA RIFICOLONA,,,,idm54082
1397,Z17299CA10,09864610150,CLASS PUBBLICITA SPA,,,,idm54102
1398,Z1729A8555,05361680480,scuola di musica di fiesole,,,,idm54122
1399,Z172A8AA34,,,,,,idm54142
1400,Z18231BDF0,05281030485,LIBRERIA IL MENABO' DI CIPRIANI MANUELA,,,,idm54159
1401,Z182606020,,,,,,idm54179
1402,Z1827E1D77,05771230488,FAI DA TE TALENTI S.R.L.,,,,idm54196
1403,Z18284DF03,05206930488,CRISTOFORO SOC.COOP SOCIALE,,,,idm54219
1404,Z18287BD62,01912000476,INSIDE CONTRACT,,,,idm54239
1405,Z182883ECE,02076360482,FIORENZO LIPPI & C. S.N.C.,,,,idm54259
1406,Z182A50707,05161540488,IL LABORATORIO S.R.L.,,,,idm54279
1407,Z182A9DE57,,,,,,idm54298
1408,Z182AAB60B,,,,,,idm54312
1409,Z191C5E33A,01237131004,IGEAMED,02-MANDATARIA,,0,idm54329
1409,Z191C5E33A,01237131006,IGEAM,02-MANDATARIA,,0,idm54329
1409,Z191C5E33A,03945320962,DELOITTE CONSULTING,02-MANDATARIA,,0,idm54329
1409,Z191C5E33A,10178221007,IGEAM ACADEMY,02-MANDATARIA,,0,idm54329
1409,Z191C5E33A,10317360153,COM METODI,01-MANDANTE,,0,idm54329
1410,z1925229e0,02079050486,TERMOIDRAULICA FIUMI & C. S.R.L.,,,,idm54385
1411,Z19263D0DB,,,,,,idm54405
1412,Z192723B57,04272890486,COOP IL CENACOLO,,,,idm54420
1413,Z192825636,05328360481,ZINGARELLI MICHELE,,,,idm54440
1414,Z1928EA766,12741650159,la nazione - MONRIF GROUP,,,,idm54458
1415,Z192A36F6C,,,,,,idm54478
1416,Z192A67212,02241700042,Alcyon Italia S.p.A.,,,,idm54495
1417,Z192B16731,03686610480,CO.R.EDIL S.A.S. DI MARIO MACOR  ANGIOLINI E C.,,,,idm54518
1418,Z1A22F29A4,,,,,,idm54536
1419,Z1A257FA7F,03773990480,UISP,,,,idm54553
1420,Z1A25F28E0,01838340261,CONFEZIONI REOS TREVISO,,,,idm54573
1421,Z1A2607446,,,,,,idm54641
1422,Z1A2633927,05737500487,VALENTINI VENTURA RESTAURO,,,,idm54658
1423,Z1A27B06C4,,,,,,idm54678
1424,Z1A280CE4B,04164060370,HORIZONS UNLIMITED SRL,,,,idm54695
1425,Z1A28BADD8,02206270486,EDIS- IMPRESA EDILE DI MUCA ARBEN,,,,idm54715
1426,Z1A2A50B7D,02172300481,GRAFILINE S.A.S. DI TARGIONI PIETRO & C.,,,,idm54735
1427,Z1A2A8AA08,,,,,,idm54755
1428,Z1A2A9879E,04105100483,3P DI PALLINI,,,,idm54772
1429,Z1A2AAD013,06302730483,CAPANNI FIRENZE SRL,,,,idm54792
1430,Z1B20FAC7F,,,,,,idm54812
1431,Z1B2446892,01279680480,UNIVERSITA' DEGLI STUDI DI FIRENZE,,,,idm54829
1432,Z1B25598EA,FRNLNZ71S25D612T,STUDIO TECNICO ASSOCIATO CASAMAGGI&FRANCIOLINI INGEGNERI ASSOCIATI,,,,idm54849
1433,Z1B25A026A,02391930977,ARMONIA ASSOCIAZIONE,,,,idm54875
1434,Z1B25A1AED,04153490489,ALTAMIRA ASSOCIAZIONE ECOCULTURALE,,,,idm54895
1435,Z1B25F4499,01571240488,ROMAGNOLI MARIA CARLA DITTA RIPARAZIONI GRANDI CUCINE,,,,idm54915
1436,Z1B2607877,,,,,,idm54935
1437,Z1B2682553,06625660482,SILFI SOCIETA' ILLUMINAZIONE FIRENZE E SERVIZI SMARTCITY,,,,idm54952
1438,Z1B26D3581,06509830482,NUOVA ERGO PIANI,,,,idm54970
1439,Z1B278F0AE,04714980481,PANEBIANCO ORONZO,,,,idm54988
1440,Z1B27C8E3E,02467560245,L'ANTINFORTUNISTICA SRL,,,,idm55006
1441,Z1B27DCDE0,94003180489,COMITATO DI DIVULGAZIONE ASTRONOMIA,,,,idm55071
1442,Z1B2827234,03527330488,TOSCANA SERVICE SRL,,,,idm55091
1443,Z1B28CE1FB,02402671206,MANUTENCOOP FACILITY MANAGEMENT SOCIETA' PER AZIONI,,,,idm55111
1444,Z1B2A0E2F8,,,,,,idm55131
1445,Z1B2A34F9B,,,,,,idm55148
1446,Z1B2AB5D88,,,,,,idm55165
1447,Z1C1B445E1,03182700488,CORPO VIGILI GIURATI - S.P.A.,,,,idm55179
1448,Z1C24E233B,00398510487,sirpa srl,,,,idm55199
1449,Z1C2501D27,06038730484,VALZANIA VITTORIA SARTORIA,,,,idm55222
1450,Z1C25F0523,93078920506,ASSOCIAZIONE SOCIALISARTE ASD,,,,idm55242
1451,Z1C260FA28,02195470345,TROMBI COSTRUZIONI S.R.L,,,,idm55262
1452,Z1C27055D6,,,,,,idm55282
1453,Z1C2759223,,,,,,idm55296
1454,Z1C2818F01,04475870483,CARROZZERIA DEL SOLE,,,,idm55313
1455,Z1C28612FA,06357951000,SPORT NETWORK SRL,,,,idm55333
1456,Z1C28740F6,05173940486,DITTA SKETCH,,,,idm55353
1457,Z1C288BE5D,04883450480,EDILIZIA SAN GIORGIO SRL,,,,idm55373
1458,Z1C28D61B6,03319510487,U.S. SALES A.S.D.,,,,idm55393
1459,Z1C2912292,02658900366,FONDAZIONE S.I.P.L.(Scuola interregionale di Polizia Locale,,,,idm55413
1460,Z1C297E80A,02105110569,SYSTEM ELETTRONICA DI CIAMBELLA VINCENZO & C. snc,,,,idm55433
1461,Z1C29B6B21,00893300152,IGP DECAUX S.P.A.,,,,idm55453
1462,Z1C29B7FB8,12086540155,RCS MEDIAGROUP SPA,,,,idm55473
1463,Z1C2A67Eas,,,,,,idm55493
1464,Z1C2AE4018,,,,,,idm55510
1465,Z1C2B03AFF,03182700488,CORPO VIGILI GIURATI - S.P.A.,,,,idm55527
1466,Z1D1C65705,04502880489,OPLONDE S.R.L.,,,,idm55545
1467,Z1D23AB690,97075370151,Associazione Banco Alimentare della Toscana onlus,,,,idm55565
1468,Z1D26C2F47,,,,,,idm55585
1469,Z1D2711065,12927870159,ECOMARKET S.R.L.,,,,idm55602
1470,Z1D279D4B0,80118510587,ANCI,,,,idm55622
1471,Z1D294A7E4,01021490501,NONSOLOMODULI snc di Correani Mary e C.,,,,idm55642
1472,Z1D29A4D1A,,,,,,idm55662
1473,Z1D29AD272,01147460479,GALARDINI SPORT DI FEDI MARIELLA GIORGIA,,,,idm55676
1474,Z1D29C5AA2,01566080485,RUGI MOTORI,,,,idm55696
1475,Z1D2A14D66,02658900366,FONDAZIONE S.I.P.L.(Scuola interregionale di Polizia Locale,,,,idm55716
1476,Z1D2A90024,01784630814,FORMEL SRL SCUOLA FORMAZIONE ENTI LOCALI,,,,idm55736
1477,Z1D2B1FE48,01438800482,CLUB SPORTIVO FIRENZE POLISPORTIVA DILETTANTISTICA,,,,idm55756
1478,Z1D2B29B28,,,,,,idm55776
1479,Z1E1F8F625,00488410010,TELECOM ITALIA SPA,,,,idm55789
1480,Z1E2508B81,VNTMRZ48L51B962L,I FIORI DELLA SIGNORIA DI VENTURI MAURIZIA,,,,idm55808
1481,Z1E259DDF7,00392890489,IL BRONZETTO SNC,,,,idm55828
1482,Z1E2624713,02066400405,MAGGIOLI SPA,,,,idm55848
1483,Z1E274F3D7,,,,,,idm55866
1484,Z1E2795870,03521670483,GERIST S.R.L.*GESTIONE RISTORAZIONE IN FORMA ABBREVIATA GERIST S.R.L.,,,,idm55880
1485,Z1E27D708F,00917650962,ELTRAFF S.R.L.,,,,idm55900
1486,Z1E28CE4C0,04273740482,ASD FIRENZE 5 PALESTRE,,,,idm55920
1487,Z1E2A32932,94164550488,ASS. PROM. SOC. LA CITTA' BAMBINA,,,,idm55940
1488,Z1E2A36FCA,80045030485,ISTITUTO STORICO DELLA RESISTENZA,,,,idm55960
1489,Z1E2A4F11D,01944720489,LA CALENZANO ASFALTI S.P.A. ASFALTI,,,,idm55980
1490,Z1E2B0059C,00392890489,IL BRONZETTO SNC,,,,idm55998
1491,Z1F0F77D6C,05726320483,FIBORENT - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA SIGLABILE FIBORENT SOC. CONS. A R.L.,,,,idm56018
1492,Z1F20F9706,,,,,,idm56038
1493,Z1F2552260,00167200245,FORINT S.P.A. - UNIPERSONALE,,,,idm56055
1494,Z1F2587085,12898410159,IMQ SPA,,,,idm56075
1495,Z1F271DAE9,05118160489,Associazione Mus.e,,,,idm56116
1496,Z1F273FB12,,,,,,idm56136
1497,Z1F277E130,00681720488,C.A.F. Consorzio Autofficine Fiorentine,,,,idm56153
1498,Z1F27D15A5,02703850343,AGRICENTER DI PIMAZZONI A. GIOVANNI,,,,idm56173
1499,Z1F27FC203,04198010482,IL TRICOLORE S.N.C. DI BIANCHI STEFANO E LAPINI ANGIOLO,,,,idm56193
1500,Z1F28B2CCA,TZZLNE77R55D403K,ING. ELENA TOZZINI,,,,idm56213
1501,Z1F28DF692,00667690044,LA CASALINDA SRL,,,,idm56239
1502,z1f294ee0b,03686610480,CO.R.EDIL S.A.S. DI MARIO MACOR  ANGIOLINI E C.,,,,idm56259
1503,Z1F2986E31,02120370487,MATHEMA S.R.L.,,,,idm56279
1504,Z1F2A3EB99,06038730484,VALZANIA VITTORIA SARTORIA,,,,idm56297
1505,Z1F2AB81E8,00775550486,PEREGO CARTA SPA DITTA,,,,idm56317
1506,Z201AE5F13,03182700488,CORPO VIGILI GIURATI - S.P.A.,,,,idm56343
1507,Z2025A1955,94164550488,ASS. PROM. SOC. LA CITTA' BAMBINA,,,,idm56363
1508,Z2025D7B16,05008260480,MACRAME' - COOP SOCIALE - ONLUS,,,,idm56383
1509,Z2027E6C19,00089490478,DAMAZ INGROSSO CASALINGHI,,,,idm56403
1510,Z202961765,94028580481,LA MENSOLA,,,,idm56423
1511,Z202A7BA74,05732440481,S.O.S. MOBILITA' S.C.R.L.,,,,idm56443
1512,Z2125AA0E8,,,,,,idm56462
1513,z212617af7,02138700485,RC RADIOCOMUNICAZIONI SRL,,,,idm56479
1514,Z2126C8E7B,06586000488,MENNUTIGROUP DISTRIBUZIONE SRL,,,,idm56497
1515,Z2126D13D3,94234030487,ASS. TRE PASSI PER FIRENZE,,,,idm56516
1516,Z212746E53,,,,,,idm56536
1517,Z212761001,00393820485,CONSORZIO AGRARIO DI FIRENZE SOCIETA' COOPERATIVA,,,,idm56550
1518,Z21279EB56,STTFRZ62A24D612G,FABRIZIO SOTTILI,,,,idm56570
1519,Z21291172C,06027830485,TOSCANA BUS SRL AUTONOLEGGIO,,,,idm56590
1520,Z212933464,,,,,,idm56610
1521,Z21294A7FD,00667690044,LA CASALINDA SRL,,,,idm56624
1522,Z21298A3AD,02992760963,IKEA ITALIA RETAIL,,,,idm56650
1523,Z212A4EA14,03960230377,ITALCHIM INDUSTRIA CHIMICA,,,,idm56670
1524,Z212A60183,04454310279,ATELIER PIETRO LONGHI SRLS,,,,idm56699
1525,Z212AD9DB4,04238970489,ROSSI ANCILLOTTI MANOLA - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm56719
1526,Z212AF21F8,,,,,,idm56747
1527,Z212B04DFE,01277860266,ARTISPORT SRL,,,,idm56764
1528,Z221BBB3A5,03670740483,GIRALDI MARCELLO e C. sas,,,,idm56782
1529,Z2225926B7,01573730486,SODI SCIENTIFICA S.R.L.,,,,idm56802
1530,Z22259F889,93075210505,Associazione d'Accord,,,,idm56822
1531,Z22260221C,00089490478,DAMAZ INGROSSO CASALINGHI,,,,idm56842
1532,Z222715565,01156550517,ALESSANDRO GHINELLI,,,,idm56862
1533,Z222770564,04855090488,ALIA SERVIZI AMBIENTALI,,,,idm56880
1534,Z22278345B,06821810485,SECUR & SECUR NETWORK SRL,,,,idm56899
1535,Z22278ABF9,,,,,,idm56928
1536,Z2228BE4F2,02172860971,STUDIO B&P ARCHEOLOGIA,,,,idm56942
1537,Z22292DA75,,,,,,idm56960
1538,Z2229DB80C,00667690044,LA CASALINDA SRL,,,,idm56979
1539,Z222A7210F,05237540488,DR WOLF S.R.L.,,,,idm56999
1540,Z222ADE29B,05162440480,BENCISTA'GIUSEPPE SAS,,,,idm57019
1541,Z222B53B25,04227170281,Conquest srl,,,,idm57037
1542,Z2321F80F8,,,,,,idm57055
1543,Z232531200,94119080482,ASD FIRENZE ORIENTEERING,,,,idm57072
1544,Z2325AB027,01932130790,CAMILLO SIRIANNI SAS,,,,idm57092
1545,Z2327BE0E5,01879020517,ARUBA PEC S.p.A.,,,,idm57118
1546,Z232814D3D,03635090875,PUBBLIFORMEZ. S.A.S.,,,,idm57138
1547,Z2328AA1A9,09864610150,CLASS PUBBLICITA SPA,,,,idm57158
1548,z2328ea727,01471450526,Pitagora S.r.l. Training Center,,,,idm57178
1549,Z2329824C1,01467560478,C.S. DI GISINTI PAOLO,,,,idm57198
1550,Z2329B7BB9,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm57227
1551,Z232AEBC8A,03970540963,PIPPO SPURGHI,,,,idm57247
1552,Z241C6FE9B,00748490158,RICOH ITALIA SRL MANUT. MACCHINE PER UFFICIO,,,,idm57267
1553,Z2421F8042,01249010529,PERSAFE SRL,,,,idm57287
1554,Z24243E0C0,02188150482,ISTITUTO SAn Giuseppe,,,,idm57307
1555,Z2425B3AAB,04795610486,S.R.M.S. NAVE A ROVEZZANO,,,,idm57327
1556,Z242632647,02172860971,STUDIO B&P ARCHEOLOGIA,,,,idm57347
1557,Z2426C3902,01515190492,D.R.S. S.P.A.,,,,idm57366
1558,Z2426E98E6,04857370482,PC SERVICE SRL,,,,idm57386
1559,Z24281F626,01807620404,PREMIATO STABILIMENTO TIPOGRAFICO DEI COMUNI,,,,idm57406
1560,Z24297EF19,00965900327,CENTRO PER LA SALUTE DEL BAMBINO,,,,idm57432
1561,Z24298B13B,12086540155,RCS MEDIAGROUP SPA,,,,idm57452
1562,Z2429F12B1,,,,,,idm57472
1563,Z2429F2748,00890370372,ADS S.P.A.,,,,idm57489
1564,Z242A2407B,,,,,,idm57509
1565,Z242A56A59,02044501001,ERREBIAN S.P.A.,,,,idm57523
1566,Z242AC4F31,00955050489,RESTAURI ARTISTICI E MONUMENTALI DI FABIO MANNUCCI S.N.C.,,,,idm57543
1567,Z2517A5F9E,,,,,,idm57561
1568,Z2522494A1,05504282487,ATAF & LI-NEA s.c.a.r.l.,,,,idm57578
1569,Z2524D4B03,03222970406,MYO S.p.A.,,,,idm57598
1570,Z2525D7C6F,93078920506,ASSOCIAZIONE SOCIALISARTE ASD,,,,idm57627
1571,Z2527528B6,05400054089,CORI ENSEMBLE,,,,idm57647
1572,Z25277EAA6,09864610150,CLASS PUBBLICITA SPA,,,,idm57667
1573,Z2527E5EBD,,,,,,idm57687
1574,Z2528ADFF8,PRZRRT80A31D612E,OFFICINA PERUZZI,,,,idm57704
1575,Z25296323C,02279100545,IN.I.IT. S.R.L.,,,,idm57724
1576,Z2529B7566,,,,,,idm57744
1577,Z2529F9E30,00434920484,C.A. & P. GHETTI SPA,,,,idm57761
1578,Z2529FF37D,00089070403,GRAFICHE E. GASPARI SRL,,,,idm57781
1579,Z252A1DAC8,,,,,,idm57813
1580,Z252A2D4CD,00386580948,AVV. GAETANO ANDREOZZI,,,,idm57830
1581,Z252AD1198,03932870482,FLORENSPORT SRL,,,,idm57849
1582,Z252B07068,01753280484,Grand Prix Firenze,,,,idm57869
1583,Z26272FC13,94203750487,A.S.D. CIRCO LIBRE,,,,idm57889
1584,Z262770191,,,,,,idm57909
1585,Z2627ECBD7,02290270400,SPORT ITALIA SRL,,,,idm57926
1586,Z26298B5B1,01021490501,NONSOLOMODULI snc di Correani Mary e C.,,,,idm57946
1587,Z2629974E2,01012190516,COOP.SOCIALE LA TAPPA,,,,idm57984
1588,Z262ACA312,02537200277,OFFICINE STEFANUTO Srl,,,,idm58004
1589,Z262ADD013,,,,,,idm58023
1590,Z262AE8D4E,,,,,,idm58040
1591,Z262B58F90,03984680482,FERRAMENTA GIOVANNI DI G.QUERCIOLI,,,,idm58057
1592,Z2721D4E47,06540910483,INTELLIENERGY TECHNOLOGIES SRL,,,,idm58076
1593,Z2724DC230,03077420481,AUTO3,,,,idm58096
1594,Z27270DF20,02973040963,KYOCERA DOCUMENT SOLUTIONS ITALIA,,,,idm58118
1595,Z272805A2E,09807131009,LND Lega Nazionale Dilettanti Servizi srl,,,,idm58138
1596,Z2728D56F3,06023590489,A.S.D. FIRENZE RUGBY 1931,,,,idm58156
1597,Z272AEDDF9,12090330155,LEICA GEOSYSTEM SPA,,,,idm58176
1598,Z272B0A4E9,05235640488,EUROCORPORATION S.R.L.,,,,idm58195
1599,Z2820E3B6C,,,,,,idm58213
1600,Z28247CAE3,05022690480,CHILLE DE LA BALANZA,,,,idm58230
1601,Z2824E9251,06035080636,SETI SNC,,,,idm58250
1602,Z2825CB14E,04198010482,IL TRICOLORE S.N.C. DI BIANCHI STEFANO E LAPINI ANGIOLO,,,,idm58270
1603,Z2825E61B1,01586840504,OMNICONNECT SRL,,,,idm58290
1604,Z28277E39D,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm58310
1605,Z2827EFA76,06226610480,AFG ASSOCIATI STUDIO TECNICO,,,,idm58330
1606,Z2828C75B6,04198010482,IL TRICOLORE S.N.C. DI BIANCHI STEFANO E LAPINI ANGIOLO,,,,idm58348
1607,Z28290A84E,01047720493,BC FORNITURE,,,,idm58368
1608,Z28295E49B,01156550517,ALESSANDRO GHINELLI,,,,idm58388
1609,Z282A0FE01,05206930488,CRISTOFORO SOC.COOP SOCIALE,,,,idm58406
1610,Z282ABC7FC,02313821007,INFOCAMERE S.CONSORTILE P.A.,,,,idm58426
1611,Z282AEAA47,06170060484,SINERGIE SPORT ITALIA,,,,idm58446
1612,Z292123D43,,,,,,idm58465
1613,Z2923AFC78,,,,,,idm58488
1614,Z2924BC3E7,05354400482,BAGNOLI S.R.L. IMPIANTI ELETTRICI,,,,idm58505
1615,Z2924D191B,05161540488,IL LABORATORIO S.R.L.,,,,idm58523
1616,Z292548F0F,06865460726,CONSORZIO PHARUM,,,,idm58549
1617,Z29265B88A,,,,,,idm58572
1618,Z29277A136,03957900487,SAMMONTANA S.p.A.,,,,idm58586
1619,Z2927CFED9,02916140243,C.F.Z. S.R.L.,,,,idm58606
1620,Z29281D23D,01535090474,CONSORZIO LEONARDO SERVIZI,,,,idm58635
1621,Z2928B2C8B,MNTNCL78T28I726U,ING. MANTENGOLI NICOLA,,,,idm58655
1622,Z2928CD41B,,,,,,idm58681
1623,Z2928FFEF4,02275860480,A.S.D. FIRENZE PALLANUOTO,02-MANDATARIA,,0,idm58695
1623,Z2928FFEF4,05387770489,AQUATICA S.S.D. a R.L.,01-MANDANTE,,0,idm58695
1624,Z292AF7777,,,,,,idm58727
1625,Z2A23286E2,,,,,,idm58742
1626,Z2A2559131,01832860975,QU.IN SRL,,,,idm58759
1627,Z2A263B224,05174160480,WEBKORNER SRL,,,,idm58779
1628,Z2A27178E3,94233250482,ASS.P.ZZA SAN DONATO,,,,idm58799
1629,Z2A272BF62,04697190488,SAMARCANDA - SOCIETA' COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA - ONLUS,,,,idm58819
1630,Z2A28B01AC,,,,,,idm58890
1631,Z2A291E87A,01307110484,AGENZIA DEMIDOFF VIAGGI,,,,idm58904
1632,Z2A2A32E64,97025510583,M.C.E. MOVIMENTO DI COOPERAZIONE EDUCATIVA,,,,idm58924
1633,Z2A2A76CC0,,,,,,idm58944
1634,Z2A2AEEC82,,,,,,idm58961
1635,Z2B25AB540,94258700486,SOPHIA E CREATIVITA' ASS. CULT.,,,,idm58975
1636,Z2B25D5FA8,02341030241,AXIANS SAIV S.p.A.,,,,idm58995
1637,Z2B260568A,00667690044,LA CASALINDA SRL,,,,idm59015
1638,Z2B2645721,00399810589,I.P.Z.S. ISTITUTO POLIGRAFICO E ZECCA STATO,,,,idm59035
1639,Z2B26497D7,01756230973,PLURISERVICE S.N.C.,,,,idm59055
1640,Z2B275285E,94245110484,Ass. Cult. Atelier de Angelis Maison d'Artiste,,,,idm59075
1641,Z2B29A27B2,12086540155,RCS MEDIAGROUP SPA,,,,idm59095
1642,Z2B29CB7A1,00398510487,sirpa srl,,,,idm59115
1643,Z2B29DE2AC,02275860480,A.S.D. FIRENZE PALLANUOTO,02-MANDATARIA,,0,idm59135
1643,Z2B29DE2AC,05387770489,AQUATICA S.S.D. a R.L.,01-MANDANTE,,0,idm59135
1644,Z2B2A29F83,,,,,,idm59167
1645,Z2B2A2BAF7,GROMRA59M27C540M,KARPENTERIA DI GORI MAURO,,,,idm59184
1646,Z2B2B00EFF,02467560245,L'ANTINFORTUNISTICA SRL,,,,idm59204
1647,Z2B2B09D2A,02242950976,DONATI E DAMIANI SRL,,,,idm59233
1648,Z2C1656D5C,01237131004,IGEAMED,01-MANDANTE,,0,idm59251
1648,Z2C1656D5C,01237131006,IGEAM,01-MANDANTE,,0,idm59251
1648,Z2C1656D5C,03945320962,DELOITTE CONSULTING,01-MANDANTE,,0,idm59251
1648,Z2C1656D5C,10178221007,IGEAM ACADEMY,01-MANDANTE,,0,idm59251
1648,Z2C1656D5C,10317360153,COM METODI,02-MANDATARIA,,0,idm59251
1649,Z2C2418CD2,PIUDNL82S27G999O,DANIELE PIU,,,,idm59307
1650,Z2C24DCB61,00801560525,FERI NATALE SRL,,,,idm59326
1651,Z2C2739E7D,02050150420,rotopress international s.r.l.,,,,idm59346
1652,Z2C2806C32,05771230488,FAI DA TE TALENTI S.R.L.,,,,idm59366
1653,Z2C2812872,02397430394,UNIPRO SRL,,,,idm59386
1654,Z2C28DB767,00902270966,CENTRUFFICIO LORETO,,,,idm59406
1655,Z2C2980ABF,01005550373,G.A. EUROPA AZZARONI S.A.S DI PATRIZIA AZZARONI & C.,,,,idm59429
1656,Z2C29930E3,05214470485,NUVOLE SOC. COOP. SOCIALE,,,,idm59449
1657,Z2C2A1F91A,03619820487,PUBBLIMAIL S.R.L.,,,,idm59469
1658,Z2C2A65AC2,05247730822,GIURICONSULT S.R.L.,,,,idm59492
1659,Z2C2A6F2BB,,,,,,idm59512
1660,Z2C2A93E08,12086540155,RCS MEDIAGROUP SPA,,,,idm59526
1661,Z2C2AA0416,,,,,,idm59544
