n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,partrgrno,lottoID,ocid
21,7754888007,T-IT-CF-02549220602,ITM SRL ITALIANA TECNOLOGIE MECCANICHE,03-ASSOCIATA,,50.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-03697610651,CONSORZIO CAMPALE STABILE,04-CAPOGRUPPO,,51.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-09535941000,C.L.T. TRASPORTI SRL,05-CONSORZIATA,,51.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-03509710830,CONSORZIO STABILE VENTIMAGGIO SOCIETA' CONSORTILE A R.L.,04-CAPOGRUPPO,,52.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-06746870960,AF SERVICE S.R.L,05-CONSORZIATA,,52.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-03242880106,C.E.M.A. COSTRUZIONI EDILI MARITTIME AUTOSTRADALI SRL,04-CAPOGRUPPO,,53.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-01234530994,PAOLO BARCHI SRL,03-ASSOCIATA,,53.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-01382190997,TEXAM TECNOLOGIE PER AMBIENTE SRL,03-ASSOCIATA,,53.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-05781221006,MARIO DI COLA SRL,04-CAPOGRUPPO,,54.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-00451120588,ITALTECNOBETON SRL,03-ASSOCIATA,,54.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-06840771007,EDIL DAM SRL,03-ASSOCIATA,,54.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-07771200586,AIR CONTROL SRL,03-ASSOCIATA,,54.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-05041951210,RESEARCH CONSORZIO STABILE SCARL,04-CAPOGRUPPO,,55.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-07926300638,ARCA SRL,05-CONSORZIATA,,55.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-06965650630,INGG. MARIO E PAOLO COSENZA SRL,05-CONSORZIATA,,55.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-06295370636,ES SRL PROGETTI E SISTEMI,05-CONSORZIATA,,55.0,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-06025851210,C.L.P. COSTRUZIONI SRL UNIPERSONALE,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-11957391003,COMAFE SRL,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-03383330275,COSTRUZIONI FERRACIN SRL,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-08306940159,F.G.P. S.R.L.,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-02352000695,I.C.E.E.D. SRL,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-03893860282,I.TEC. SRL COSTRUZIONI GENERALI,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-08720580151,IMPRESA RAVELLI S.R.L.,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-11115620152,QUADRIFOGLIO S.R.L.,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-11111070154,VIVIANI IMPIANTI SRL,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-00434270104,CESAG SRL,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-08455980014,EDILGAMMA S.R.L.,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-00103110334,EDILSTRADE BUILDING SPA,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-04748890151,I.C.G. IMPRESA COSTRUZIONI EDILI STRADALI FOGNATURE S.R.L.,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-06320960963,LODIPROGET SRL SERVIZI E COSTRUZIONI,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-05362211004,LA TORRE COSTRUZIONI S.R.L.,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-00788970739,SERVECO SRL,,,,idm556,ocds-xxxxxx-7754888007
21,7754888007,T-IT-CF-03764000968,COSTIGLIOLA ANTONIO S.R.L.,,,,idm556,ocds-xxxxxx-7754888007
22,775487554B,T-IT-CF-NAN,,,,,idm1231,ocds-xxxxxx-775487554B
23,775740906C,T-IT-CF-01542120645,CENTRO MERIDIONALE COSTRUZIONI S.R.L.,04-CAPOGRUPPO,,0.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-02975421203,TRAFFITEK SRL,03-ASSOCIATA,,0.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-03501180545,CEC CONSORZIO STABILE EUROPEO COSTRUTTORI SOC. CONSORTILE A R.L.,04-CAPOGRUPPO,,1.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-05021500821,PERNICE IMPIANTI SRL MANUTENZIONE E SEGNALETICA STRADALE,05-CONSORZIATA,,1.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-02996680548,VIRECCI EDILIZIA SRL,05-CONSORZIATA,,1.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-01393460165,IMPRESA MILESI GEOM. SERGIO SRL,04-CAPOGRUPPO,,2.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-00199900937,SOC. MA.S. SRL,03-ASSOCIATA,,2.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-04365350158,IMPRESA BACCHI S.R.L.,04-CAPOGRUPPO,,3.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-01783770611,ITAL SEM SRL,03-ASSOCIATA,,3.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-04748890151,I.C.G. IMPRESA COSTRUZIONI EDILI STRADALI FOGNATURE S.R.L.,04-CAPOGRUPPO,,4.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-00224290130,GINI GIUSEPPE S.P.A.,03-ASSOCIATA,,4.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-00631810140,CREZZA SRL,03-ASSOCIATA,,4.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-00811590165,SANGALLI SPA,04-CAPOGRUPPO,,5.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-03692650165,IMPRESA BERGAMELLI SRL,03-ASSOCIATA,,5.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-01854400981,SIAS SPA,03-ASSOCIATA,,5.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-07377130963,MALACRIDA AMBIENTE VIABILITA' COSTRUZIONI SRL,04-CAPOGRUPPO,,6.0,idm1243,ocds-xxxxxx-775740906C
23,775740906C,T-IT-CF-01760180982,DAPAM S.R.L. IMPRESA DI COSTRUZIONI,03-ASSOCIATA,,6.0,idm1243,ocds-xxxxxx-775740906C
24,775744809B,T-IT-CF-NAN,,,,,idm1330,ocds-xxxxxx-775744809B
25,7757502D27,T-IT-CF-NAN,,,,,idm1342,ocds-xxxxxx-7757502D27
26,775752829F,T-IT-CF-NAN,,,,,idm1354,ocds-xxxxxx-775752829F
27,776208532D,T-IT-CF-NAN,,,,,idm1366,ocds-xxxxxx-776208532D
28,776222892D,T-IT-CF-NAN,,,,,idm1378,ocds-xxxxxx-776222892D
29,7731112B70,T-IT-CF-05178760822,INVENTA WIDE S.R.L.,,,,idm1390,ocds-xxxxxx-7731112B70
29,7731112B70,T-IT-CF-98030530780,EUROFORM RFS,,,,idm1390,ocds-xxxxxx-7731112B70
30,Z2E25E052F,T-IT-CF-12086540155,RCS MEDIA GROUP  S.P.A.,,,,idm1413,ocds-xxxxxx-Z2E25E052F
31,ZEC2585D42,T-IT-CF-12086540155,RCS MEDIA GROUP  S.P.A.,,,,idm1433,ocds-xxxxxx-ZEC2585D42
32,Z56260F62E,T-IT-CF-12086540155,RCS MEDIA GROUP  S.P.A.,,,,idm1453,ocds-xxxxxx-Z56260F62E
33,Z51263CC57,T-IT-CF-09864610150,CLASS PUBBLICITA' S.R.L. - VIA BURIGOZZO 5 - 20122 MILANO,,,,idm1473,ocds-xxxxxx-Z51263CC57
34,ZDD261A4D0,T-IT-CF-09864610150,CLASS PUBBLICITA' S.R.L. - VIA BURIGOZZO 5 - 20122 MILANO,,,,idm1493,ocds-xxxxxx-ZDD261A4D0
35,Z1B263CA88,T-IT-CF-12086540155,RCS MEDIA GROUP  S.P.A.,,,,idm1513,ocds-xxxxxx-Z1B263CA88
36,Z9C25FC097,T-IT-CF-04705810150,A.Manzoni & C Spa,,,,idm1533,ocds-xxxxxx-Z9C25FC097
37,Z36260F661,T-IT-CF-04705810150,A.Manzoni & C Spa,,,,idm1553,ocds-xxxxxx-Z36260F661
38,Z6725E94FD,T-IT-CF-04705810150,A. Manzoni & C. s.p.a,,,,idm1573,ocds-xxxxxx-Z6725E94FD
39,Z3C25F310F,T-IT-CF-04705810150,A.Manzoni & C Spa,,,,idm1593,ocds-xxxxxx-Z3C25F310F
40,ZA7265891F,T-IT-CF-04705810150,A. Manzoni & C. s.p.a,,,,idm1613,ocds-xxxxxx-ZA7265891F
41,ZD6263CAEE,T-IT-CF-04705810150,A. Manzoni & C. s.p.a,,,,idm1633,ocds-xxxxxx-ZD6263CAEE
42,77257198FF,T-IT-CF-03483920173,PROJECT AUTOMATION SPA,,,,idm1653,ocds-xxxxxx-77257198FF
42,77257198FF,T-IT-CF-03298520242,TRAFFIC TECNOLOGY SRL,,,,idm1653,ocds-xxxxxx-77257198FF
43,Z6126588E2,T-IT-CF-12086540155,RCS MEDIA GROUP  S.P.A.,,,,idm1671,ocds-xxxxxx-Z6126588E2
44,Z56267D32E,T-IT-CF-00743840159,Società  AVVENIRE NUOVA EDITORIALE ITALIANA  SPA,,,,idm1691,ocds-xxxxxx-Z56267D32E
44,Z56267D32E,T-IT-CF-00326930377,Società  SPEED SPA Società Pubblicità Editoriale e Digitale Spa,,,,idm1691,ocds-xxxxxx-Z56267D32E
45,Z332629354,T-IT-CF-00743840159,AVVENIRE NUOVA EDITORIALE ITALIANA  SPA  SOCIO UNICO,,,,idm1714,ocds-xxxxxx-Z332629354
45,Z332629354,T-IT-CF-04705810150,MANZONI & C. SPA,,,,idm1714,ocds-xxxxxx-Z332629354
46,Z5B2606089,T-IT-CF-RSTLSN69E16F205S,RASTELLI ARCH. ALESSANDRO,,,,idm1737,ocds-xxxxxx-Z5B2606089
46,Z5B2606089,T-IT-CF-ZNOLNZ75A03F205A,ZONA ARCH. LORENZO,,,,idm1737,ocds-xxxxxx-Z5B2606089
46,Z5B2606089,T-IT-CF-PCCPLA70P08A794Z,PICCIOLI CAPPELLI PAOLO,,,,idm1737,ocds-xxxxxx-Z5B2606089
46,Z5B2606089,T-IT-CF-LQARCC86E10A638O,ALIQUO' ING. ROCCO,,,,idm1737,ocds-xxxxxx-Z5B2606089
46,Z5B2606089,T-IT-CF-SPTNTN64L15C002W,SPATARO ING. ANTONIO,,,,idm1737,ocds-xxxxxx-Z5B2606089
47,ZC72605F40,T-IT-CF-RSTLSN69E16F205S,RASTELLI ARCH. ALESSANDRO,,,,idm1764,ocds-xxxxxx-ZC72605F40
47,ZC72605F40,T-IT-CF-ZNOLNZ75A03F205A,ZONA ARCH. LORENZO,,,,idm1764,ocds-xxxxxx-ZC72605F40
47,ZC72605F40,T-IT-CF-PCCPLA70P08A794Z,PICCIOLI CAPPELLI PAOLO,,,,idm1764,ocds-xxxxxx-ZC72605F40
47,ZC72605F40,T-IT-CF-LQARCC86E10A638O,ALIQUO' ING. ROCCO,,,,idm1764,ocds-xxxxxx-ZC72605F40
47,ZC72605F40,T-IT-CF-SPTNTN64L15C002W,SPATARO ING. ANTONIO,,,,idm1764,ocds-xxxxxx-ZC72605F40
48,ZAC266DDB6,T-IT-CF-04705810150,A. MANZONI & C. S.P.A.,,,,idm1791,ocds-xxxxxx-ZAC266DDB6
49,Z4225E04B1,T-IT-CF-04705810150,A. MANZONI & C. S.P.A.,,,,idm1811,ocds-xxxxxx-Z4225E04B1
50,Z4725C7BE4,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm1831,ocds-xxxxxx-Z4725C7BE4
51,Z41261A5E8,T-IT-CF-00326930377,SPEED - SOCETA' PUBBLICITA' EDITORIALE E DIGITALE S.P.A.,,,,idm1851,ocds-xxxxxx-Z41261A5E8
52,Z6F266674D,T-IT-CF-00326930377,SPEED - SOCETA' PUBBLICITA' EDITORIALE E DIGITALE S.P.A.,,,,idm1871,ocds-xxxxxx-Z6F266674D
53,Z0B25E058E,T-IT-CF-00326930377,SPEED - SOCETA' PUBBLICITA' EDITORIALE E DIGITALE S.P.A.,,,,idm1891,ocds-xxxxxx-Z0B25E058E
54,ZDB263CD42,T-IT-CF-00326930377,SPEED - SOCETA' PUBBLICITA' EDITORIALE E DIGITALE S.P.A.,,,,idm1911,ocds-xxxxxx-ZDB263CD42
55,Z7E267626C,T-IT-CF-00326930377,SPEED - SOCETA' PUBBLICITA' EDITORIALE E DIGITALE S.P.A.,,,,idm1931,ocds-xxxxxx-Z7E267626C
56,Z8925E9554,T-IT-CF-08526500155,PIEMME  s.p.a.,,,,idm1951,ocds-xxxxxx-Z8925E9554
57,Z0926456CA,T-IT-CF-08526500155,PIEMME  s.p.a.,,,,idm1971,ocds-xxxxxx-Z0926456CA
58,Z66263CA28,T-IT-CF-06357951000,Sportnetwork SRL,,,,idm1991,ocds-xxxxxx-Z66263CA28
59,ZBC25F3043,T-IT-CF-06357951000,Sportnetwork SRL,,,,idm2011,ocds-xxxxxx-ZBC25F3043
60,ZAA261A6C1,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm2031,ocds-xxxxxx-ZAA261A6C1
61,ZC4263CCF1,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm2051,ocds-xxxxxx-ZC4263CCF1
62,ZA82658964,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm2071,ocds-xxxxxx-ZA82658964
63,Z1726456A4,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm2091,ocds-xxxxxx-Z1726456A4
64,Z2525E93DE,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm2111,ocds-xxxxxx-Z2525E93DE
65,Z3126066DD,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm2131,ocds-xxxxxx-Z3126066DD
66,Z422645677,T-IT-CF-04757180726,INTEL MEDIA PUBBLICITA srl,,,,idm2151,ocds-xxxxxx-Z422645677
67,IDM2171,T-IT-CF-05908960965,AMSA A2A Via Olgettina 25  20132 Milano,,,,idm2171,ocds-xxxxxx-IDM2171
68,Z472695367,T-IT-CF-04757180726,Società INTEL MEDIA PUBBLICITA srl,,,,idm2191,ocds-xxxxxx-Z472695367
68,Z472695367,T-IT-CF-04705810150,Società  MANZONI & C. SPA,,,,idm2191,ocds-xxxxxx-Z472695367
69,Z8625E7B07,T-IT-CF-02998820233,CENTRO STUDI ENTI LOCALI S.P.A.,,,,idm2214,ocds-xxxxxx-Z8625E7B07
70,Z1425E3515,T-IT-CF-NAN,BN Grafica S.r.l.,,08423260960,,idm2234,ocds-xxxxxx-Z1425E3515
71,ZD92696820,T-IT-CF-04757180726,INTEL MEDIA PUBBLICITA srl,,,,idm2254,ocds-xxxxxx-ZD92696820
72,ZE926A7DFD,T-IT-CF-04757180726,INTEL MEDIA PUBBLICITA srl,,,,idm2274,ocds-xxxxxx-ZE926A7DFD
73,Z432125AD2,T-IT-CF-06184160965,SOCIETA' CENTRO ITARD LOMBARDIA S.r.L.,,,,idm2294,ocds-xxxxxx-Z432125AD2
74,Z3026A6E71,T-IT-CF-97292930159,ASSOCIAZIONE CORO COL HAKOLOT,,,,idm2314,ocds-xxxxxx-Z3026A6E71
75,Z8426CCC76,T-IT-CF-10209790152,Wolters Kluwer Italia S.r.l.,,,,idm2334,ocds-xxxxxx-Z8426CCC76
76,ZC426A6F1D,T-IT-CF-05560820960,SOLDATI PREMIAZIONI DI GIOVANNI SOLDATI,,,,idm2352,ocds-xxxxxx-ZC426A6F1D
77,Z2E26CCBD5,T-IT-CF-00829840156,GIUFFRE' FRANCIS LEFEBVRE S.p.A.,,,,idm2372,ocds-xxxxxx-Z2E26CCBD5
78,ZCE26CCAD6,T-IT-CF-01913760680,CEL NETWORK S.r.l.,,,,idm2390,ocds-xxxxxx-ZCE26CCAD6
79,Z4D26CCD53,T-IT-CF-01638110203,INTERAZIONE S.r.l.,,,,idm2408,ocds-xxxxxx-Z4D26CCD53
80,ZE1252DF3E,T-IT-CF-02314870342,"SOCIETA' BARETZ SRL. - VIA B. FRANKLIN, 31 - 43122 PARMA",,,,idm2426,ocds-xxxxxx-ZE1252DF3E
81,Z2626062EB,T-IT-CF-03378650968,"SOCIETA' M.A.S. SRL.  - VIA PERUGINO, 10 - 20090 TREZZANO SUL NAVIGLIO (MI)",,,,idm2446,ocds-xxxxxx-Z2626062EB
82,ZEC2610123,T-IT-CF-02229550997,"DITTA COSMET SRL. - VIA EUROPA, 44 - 20083 FRAZIONE VIGANO' DI GAGGIANO (MI)",,,,idm2466,ocds-xxxxxx-ZEC2610123
83,Z4526D17A5,T-IT-CF-NAN,REED MIDEM S.a.s,,FR91662003557,,idm2486,ocds-xxxxxx-Z4526D17A5
84,770675141D,T-IT-CF-03169660150,"I.V.R.I. S.P.A. (MANDATARIA) - VIA SAPRI, 26 - 20156 MILANO",,,,idm2506,ocds-xxxxxx-770675141D
85,76801368B7,T-IT-CF-01162350290,Comperio s.r.l.,,,,idm2526,ocds-xxxxxx-76801368B7
86,Z2E26EE90D,T-IT-CF-05049080962,"CREATIVITA', ASSOCIAZIONE CULTURALE",,,,idm2546,ocds-xxxxxx-Z2E26EE90D
87,7631126C61,T-IT-CF-04494490156,Cooperativa Archivistica e Bibliotecaria,,,,idm2566,ocds-xxxxxx-7631126C61
88,ZB126B620D,T-IT-CF-09864610150,SOCIETA’ CLASS PUBBLICITA’ SPA,,,,idm2586,ocds-xxxxxx-ZB126B620D
88,ZB126B620D,T-IT-CF-00326930377,Società SPEED Società Pubblicità Editoriale e Digitale SPA,,,,idm2586,ocds-xxxxxx-ZB126B620D
89,Z9225B0DCD,T-IT-CF-04234970152,silvana editoriale S.p.A.,,,,idm2609,ocds-xxxxxx-Z9225B0DCD
90,IDM2629,T-IT-CF-01742310152,METROPOLITANA MILANESE S.p.A.,,,,idm2629,ocds-xxxxxx-IDM2629
91,IDM2649,T-IT-CF-12908910156,AMAT SRL,,,,idm2649,ocds-xxxxxx-IDM2649
92,ZD5261C208,T-IT-CF-01345780504,Il Fotoamatore srl,,,,idm2667,ocds-xxxxxx-ZD5261C208
93,Z472575333,T-IT-CF-08423260960,BN GRAFICA SRL,,,,idm2687,ocds-xxxxxx-Z472575333
94,Z6D25752A8,T-IT-CF-09534370151,ADDICALDO LOGISTICA SRL,,,,idm2707,ocds-xxxxxx-Z6D25752A8
95,Z8425752F9,T-IT-CF-09534370151,ADDICALCO LOGISTICA SRL,,,,idm2727,ocds-xxxxxx-Z8425752F9
96,Z782525A08,T-IT-CF-00856620158,COOP Lombardia - Viale Famagosta 75 - 20142 Milano,,,,idm2747,ocds-xxxxxx-Z782525A08
97,7705369FA3,T-IT-CF-04164060370,Horizons Unlimited h.u. s.r.l.,,,,idm2767,ocds-xxxxxx-7705369FA3
98,IDM2787,T-IT-CF-01742310152,MM S.p.A.,,,,idm2787,ocds-xxxxxx-IDM2787
99,ZC725F4FA9,T-IT-CF-05819950154,OFFICINE ORTOPEDICHE MILANO SRL,,,,idm2805,ocds-xxxxxx-ZC725F4FA9
100,ZC125D04B4,T-IT-CF-PSQLDM73M46F205H,L'EDICOLA DI PASQUINI LAURA DOMENICA - LARGO V° ALPINI S.N.C. - 20145 MILANO,,,,idm2825,ocds-xxxxxx-ZC125D04B4
101,Z902667519,T-IT-CF-08888840967,23BASSI STUDIO DI ARCHITETTURA,,,,idm2845,ocds-xxxxxx-Z902667519
101,Z902667519,T-IT-CF-06915320961,CARLOTTA PENATI,,,,idm2845,ocds-xxxxxx-Z902667519
101,Z902667519,T-IT-CF-06457990965,GUFFANTI GROUP & PARTNERS S.R.L.,,,,idm2845,ocds-xxxxxx-Z902667519
101,Z902667519,T-IT-CF-03059320139,STUDIO NEGRI PAGANO RIPAMONTI ARCHITETTI ASSOCIATI,,,,idm2845,ocds-xxxxxx-Z902667519
101,Z902667519,T-IT-CF-11267460159,PAOLO BONFANTI,,,,idm2845,ocds-xxxxxx-Z902667519
102,Z1E26675BF,T-IT-CF-01728050384,ALESSANDRO GRIECO,,,,idm2875,ocds-xxxxxx-Z1E26675BF
102,Z1E26675BF,T-IT-CF-05488650960,FABIO D'ANTICO,,,,idm2875,ocds-xxxxxx-Z1E26675BF
102,Z1E26675BF,T-IT-CF-05701200965,UNASTUDIO STUDIO ASSOCIATO IN ARCHITETTURA,,,,idm2875,ocds-xxxxxx-Z1E26675BF
102,Z1E26675BF,T-IT-CF-03691010130,DATEK22 S.R.L.,,,,idm2875,ocds-xxxxxx-Z1E26675BF
102,Z1E26675BF,T-IT-CF-02383570989,ALESSANDRA BARONI,,,,idm2875,ocds-xxxxxx-Z1E26675BF
103,ZEB2660943,T-IT-CF-12282900153,OSCAR RANZANI,,,,idm2905,ocds-xxxxxx-ZEB2660943
103,ZEB2660943,T-IT-CF-11269670151,DAVIDE ANDREOLI,,,,idm2905,ocds-xxxxxx-ZEB2660943
103,ZEB2660943,T-IT-CF-CRRSVT81C07B428U,SALVATORE CARRERA,,,,idm2905,ocds-xxxxxx-ZEB2660943
104,Z25263AFD0,T-IT-CF-PNZLSL67M70I690Y,ALICE SILVIA PANZA,,,,idm2929,ocds-xxxxxx-Z25263AFD0
104,Z25263AFD0,T-IT-CF-BGTLGU54L67L400B,LUIGIA BIGATTI,,,,idm2929,ocds-xxxxxx-Z25263AFD0
104,Z25263AFD0,T-IT-CF-11509430150,MASSIMILIANO SOFFIENTINI,,,,idm2929,ocds-xxxxxx-Z25263AFD0
104,Z25263AFD0,T-IT-CF-DMRVCN78H10E954T,VINCENZO DI MAURO,,,,idm2929,ocds-xxxxxx-Z25263AFD0
105,Z9D26CC965,T-IT-CF-97292930159,ASSOCIAZIONE CULTURALE COL HAKOLOT,,,,idm2956,ocds-xxxxxx-Z9D26CC965
106,7716400EB5,T-IT-CF-02430000980,fortini servizi antincendi s.r.l.,,,,idm2976,ocds-xxxxxx-7716400EB5
107,Z0925B79FC,T-IT-CF-01745580470,BUTTERFLY TRANSPORT S.R.L.,,,,idm2996,ocds-xxxxxx-Z0925B79FC
108,ZED1C9E9F9,T-IT-CF-11732520157,"SOCIETA' ALTERSTUDIO PARTNERS - VIALE RANZONI, 7 - 20149 MILANO",,,,idm3016,ocds-xxxxxx-ZED1C9E9F9
109,ZF825B7AAC,T-IT-CF-08279180965,NOE' Srlcr,,,,idm3036,ocds-xxxxxx-ZF825B7AAC
110,Z8425B6A1D,T-IT-CF-03984920151,Società Audiovisual Advanced Art S.r.l.,,,,idm3056,ocds-xxxxxx-Z8425B6A1D
111,Z2A2607C82,T-IT-CF-01234670030,G-ELETTROSYSTEM,,,,idm3076,ocds-xxxxxx-Z2A2607C82
112,Z6F24A0316,T-IT-CF-01879020517,Aruba PEC S.p.A.,,,,idm3096,ocds-xxxxxx-Z6F24A0316
113,Z5C270828A,T-IT-CF-13194800150,Fiera Milano S.p.A,,,,idm3116,ocds-xxxxxx-Z5C270828A
114,ZE926E6EE4,T-IT-CF-97572820153,ASSOCIAZIONE CULTURALE ARTEMYSIA,,,,idm3136,ocds-xxxxxx-ZE926E6EE4
115,Z5326BD100,T-IT-CF-04757180726,SOCIETA’ INTEL MEDIA PUBBLICITA’ SRL,,,,idm3156,ocds-xxxxxx-Z5326BD100
115,Z5326BD100,T-IT-CF-04705810150,SOCIETA’ A. MANZONI & C. SPA,,,,idm3156,ocds-xxxxxx-Z5326BD100
115,Z5326BD100,T-IT-CF-12086540155,SOCIETA' RCS Media Group SPA,,,,idm3156,ocds-xxxxxx-Z5326BD100
116,ZC526C5B94,T-IT-CF-04705810150,A.MANZONI & C. S.p.A.,,,,idm3182,ocds-xxxxxx-ZC526C5B94
117,Z8625FAEE5,T-IT-CF-08741520962,RINO GRAFICA E STAMPA SRL,,,,idm3202,ocds-xxxxxx-Z8625FAEE5
118,ZB726A4F2D,T-IT-CF-04724150968,FONDAZIONE IRCCS CA' GRANDA  OSPEDALE MAGGIORE  POLICLINICO - VIA F. SFORZA N. 28 -20122 MILANO,,,,idm3222,ocds-xxxxxx-ZB726A4F2D
119,ZA825F64B8,T-IT-CF-04854260967,La Marinara Srl - Via Morosini 5 - Milano,,,,idm3242,ocds-xxxxxx-ZA825F64B8
120,ZB225F608D,T-IT-CF-03349170963,Bar Pizzeria Al Portico di Sharkwy H. & C. - Via Mecenate 2 - Milano,,,,idm3262,ocds-xxxxxx-ZB225F608D
121,ZCA25F5E32,T-IT-CF-11718480152,Bar Pizzeria Sottosopra sas di Gisondi V. & C.  - Via E. Falk 33/e - Milano,,,,idm3282,ocds-xxxxxx-ZCA25F5E32
122,Z5D25F5D40,T-IT-CF-08813880153,Cooperativa Antonio Labriola s.c.a.r.l. - Via E. Falck 51 - Milano,,,,idm3302,ocds-xxxxxx-Z5D25F5D40
123,Z4625F60DB,T-IT-CF-07951140966,Ristorante Pizzeria Stella Marina sas di Saad  Sameh & C. - Viale Famagosta 31 - Milano,,,,idm3322,ocds-xxxxxx-Z4625F60DB
124,ZF125F63CE,T-IT-CF-03624090969,Pizzeria Ristorante La Scalea di Figurelli A. - Via Monte San Gabriele 4 - Milano,,,,idm3342,ocds-xxxxxx-ZF125F63CE
125,ZF725F6376,T-IT-CF-07251810961,Gestioni Mense Aziendali  di Nunzio Metrangolo - Via Apelle 38 - Milano,,,,idm3362,ocds-xxxxxx-ZF725F6376
126,Z6C25F6537,T-IT-CF-09696820969,Bocciofila Martesana di Vizzini Emanuele - Via Rovigno 14 - Milano,,,,idm3382,ocds-xxxxxx-Z6C25F6537
127,Z9F25F6637,T-IT-CF-09022390968,Bakery & brothers Srl - Via Mac Mahon 16 - Milano,,,,idm3402,ocds-xxxxxx-Z9F25F6637
128,Z7125F6690,T-IT-CF-09578100969,Ristorante Pizzeria Smak srl di Adel Saad - Via Cenisio 54 - Milano,,,,idm3422,ocds-xxxxxx-Z7125F6690
129,Z1025F66E4,T-IT-CF-05941000969,Migjom Cafe di Annese Vincenzo - Via Banfi 2 - Milano,,,,idm3442,ocds-xxxxxx-Z1025F66E4
